benchmark,tool,timed_out,crashed,time,exec_time,solver_time,actual_results,line_numbers,issue_codes,issue_severities,issue_messages_json,issue_count,ast_nodes_total,ast_nodes_interpreted,ast_coverage_pct
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/100-files/clean.sh,sash,False,False,0.1406215080060064,0.0735775550128892,0.0670439529931172,,,,,[],0,8,8,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/100-files/execute.sh,sash,False,False,0.0976797729963436,0.0782358919968828,0.0194438809994608,L6:unbound,6,unbound,error,"[""no definition found for ${BENCHMARK_SCRIPT}""]",1,12,12,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/100-files/fetch.sh,sash,False,False,0.1625003610970452,0.1021995820337906,0.0603007790632545,L5:cmd_expected_path_state;L7:loop_once,5;7,cmd_expected_path_state;loop_once,error;warning,"[""command 'mkdir' expects paths that are non-files, but one or more of (Field(content=CompletelyArbitrary(s`Frozen(B(Command: [[d, i, r, n`, ArbitraryType.APPROXIMATION, state<-4887079858597822709>, pre:None, suf:SymStr(parts=('/inputs',)), quoted:True, maybe_empty:True), count=WordCount(min=1, max=1)),) are not"", ""loop for [i] in [[{, 0, ., ., 9, 9, }]]; do (Command: [[e, c, h, o], [V(Normal,False,i,[])]], reds[[FileRedir: To, fd: ('fixed', 1), arg: [Q([V(Normal,False,inputs_dir,[]), /, B(Command: [[p, r, i, n, t, f], [Q([%, 0, 3, d])], [V(Normal,False,i,[])]]), ., t, x, t])]]]) runs only once""]",2,12,12,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/100-files/install.sh,sash,False,False,0.0112402479862794,0.0055173729779198,0.0057228750083595,,,,,[],0,8,8,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/100-files/scripts/main.sh,sash,False,False,0.1268304459517821,0.0940836330410093,0.0327468129107728,,,,,[],0,20,20,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/100-files/validate.sh,sash,False,False,0.0102022589417174,0.0045057089300826,0.0056965500116348,,,,,[],0,8,8,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/read-write/clean.sh,sash,False,False,0.0181845299666747,0.0090981109533458,0.0090864190133288,,,,,[],0,8,8,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/read-write/execute.sh,sash,False,False,0.0941912649432197,0.0754042150219902,0.0187870499212294,L6:unbound,6,unbound,error,"[""no definition found for ${BENCHMARK_SCRIPT}""]",1,12,12,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/read-write/fetch.sh,sash,False,False,0.0126670540776103,0.0048212970141321,0.0078457570634782,,,,,[],0,8,8,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/read-write/install.sh,sash,False,False,0.0121472900500521,0.0063116570236161,0.0058356330264359,,,,,[],0,8,8,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/read-write/scripts/main.sh,sash,False,False,0.080911518074572,0.0749956570798531,0.0059158609947189,,,,,[],0,16,16,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/read-write/scripts/sub.sh,sash,False,False,0.0455478319199755,0.0346604369115084,0.0108873950084671,,,,,[],0,8,8,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/read-write/validate.sh,sash,False,False,0.0186389409936964,0.0099971879972144,0.0086417529964819,,,,,[],0,8,8,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/shell-memory/clean.sh,sash,False,False,0.1165405699284747,0.0597485869657248,0.0567919829627499,,,,,[],0,8,8,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/shell-memory/execute.sh,sash,False,False,0.0866077119717374,0.0676336790202185,0.0189740329515188,L6:unbound,6,unbound,error,"[""no definition found for ${BENCHMARK_SCRIPT}""]",1,12,12,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/shell-memory/fetch.sh,sash,False,False,0.1081720639485865,0.0716495619853958,0.0365225019631907,L5:cmd_expected_path_state,5,cmd_expected_path_state,error,"[""command 'mkdir' expects paths that are non-files, but one or more of (Field(content=CompletelyArbitrary(s`Frozen(B(Command: [[d, i, r, n`, ArbitraryType.APPROXIMATION, state<-4887079858597822709>, pre:None, suf:SymStr(parts=('/inputs',)), quoted:True, maybe_empty:True), count=WordCount(min=1, max=1)),) are not""]",1,8,8,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/shell-memory/install.sh,sash,False,False,0.0196319959359243,0.0102304139873012,0.009401581948623,,,,,[],0,8,8,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/shell-memory/scripts/main.sh,sash,False,False,0.025569029035978,0.0200412520207464,0.0055277770152315,,,,,[],0,8,8,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/shell-memory/validate.sh,sash,False,False,0.0177045069867745,0.0089280379470437,0.0087764690397307,,,,,[],0,8,8,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/sleep/clean.sh,sash,False,False,0.0119175290456041,0.0060494400095194,0.0058680890360847,,,,,[],0,8,8,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/sleep/execute.sh,sash,False,False,0.0884861201047897,0.069538694107905,0.0189474259968847,L6:unbound,6,unbound,error,"[""no definition found for ${BENCHMARK_SCRIPT}""]",1,12,12,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/sleep/fetch.sh,sash,False,False,0.0236886319471523,0.0132274059578776,0.0104612259892746,,,,,[],0,8,8,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/sleep/install.sh,sash,False,False,0.0178159610368311,0.0076201689662411,0.0101957920705899,,,,,[],0,8,8,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/sleep/scripts/main.sh,sash,False,False,0.0431164019973948,0.0372730729868635,0.0058433290105313,,,,,[],0,10,10,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/sleep/validate.sh,sash,False,False,0.0101964069763198,0.0046926370123401,0.0055037699639797,,,,,[],0,8,8,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/time-in-shell-subprocess/clean.sh,sash,False,False,0.0200496498728171,0.009668446960859,0.010381202911958,,,,,[],0,8,8,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/time-in-shell-subprocess/execute.sh,sash,False,False,0.0913254918996244,0.0728843769757077,0.0184411149239167,L6:unbound,6,unbound,error,"[""no definition found for ${BENCHMARK_SCRIPT}""]",1,12,12,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/time-in-shell-subprocess/fetch.sh,sash,False,False,0.0115080790128558,0.0059183259727433,0.0055897530401125,,,,,[],0,8,8,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/time-in-shell-subprocess/install.sh,sash,False,False,0.0117958469782024,0.005973670980893,0.0058221759973093,,,,,[],0,8,8,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/time-in-shell-subprocess/scripts/main.sh,sash,False,False,0.0243918219348415,0.0188272399827837,0.0055645819520577,,,,,[],0,8,8,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/time-in-shell-subprocess/scripts/sub.sh,sash,False,False,0.207722015096806,0.1983068060362711,0.0094152090605348,,,,,[],0,20,20,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/time-in-shell-subprocess/validate.sh,sash,False,False,0.0190591380232945,0.0096779810264706,0.0093811569968238,,,,,[],0,8,8,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/user-time/clean.sh,sash,False,False,0.0104047320783138,0.004859107080847,0.0055456249974668,,,,,[],0,8,8,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/user-time/execute.sh,sash,False,False,0.0867923060432076,0.0684009169926866,0.0183913890505209,L6:unbound,6,unbound,error,"[""no definition found for ${BENCHMARK_SCRIPT}""]",1,12,12,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/user-time/fetch.sh,sash,False,False,0.016666577081196,0.008015941013582,0.0086506360676139,,,,,[],0,8,8,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/user-time/install.sh,sash,False,False,0.0195668409578502,0.0111442159395664,0.0084226250182837,,,,,[],0,8,8,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/user-time/scripts/main.sh,sash,False,False,0.0521395968971774,0.046537781949155,0.0056018149480223,,,,,[],0,10,10,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/user-time/validate.sh,sash,False,False,0.0214607109082862,0.0120347629999741,0.009425947908312,,,,,[],0,8,8,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/user-time-in-shell/clean.sh,sash,False,False,0.0192584770265966,0.008826513076201,0.0104319639503955,,,,,[],0,8,8,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/user-time-in-shell/execute.sh,sash,False,False,0.0886125930119305,0.070222073001787,0.0183905200101435,L6:unbound,6,unbound,error,"[""no definition found for ${BENCHMARK_SCRIPT}""]",1,12,12,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/user-time-in-shell/fetch.sh,sash,False,False,0.0109800059581175,0.0053283399902284,0.0056516659678891,,,,,[],0,8,8,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/user-time-in-shell/install.sh,sash,False,False,0.0100726960226893,0.0043799750274047,0.0056927209952846,,,,,[],0,8,8,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/user-time-in-shell/scripts/main.sh,sash,False,False,0.185429428005591,0.1761086590122431,0.0093207689933478,,,,,[],0,20,20,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/user-time-in-shell/validate.sh,sash,False,False,0.010219812975265,0.0045161569723859,0.0057036560028791,,,,,[],0,8,8,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/write-only/clean.sh,sash,False,False,0.112747995997779,0.0601330390200018,0.0526149569777771,,,,,[],0,8,8,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/write-only/execute.sh,sash,False,False,0.0846172359306365,0.0661386359715834,0.0184785999590531,L6:unbound,6,unbound,error,"[""no definition found for ${BENCHMARK_SCRIPT}""]",1,12,12,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/write-only/fetch.sh,sash,False,False,0.0970442378893494,0.0696347749326378,0.0274094629567116,,,,,[],0,8,8,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/write-only/install.sh,sash,False,False,0.0205090588424354,0.0106721048941835,0.0098369539482519,,,,,[],0,8,8,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/write-only/scripts/main.sh,sash,False,False,0.2236393271014094,0.21305297606159,0.0105863510398194,,,,,[],0,26,26,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/.tools/standards/write-only/validate.sh,sash,False,False,0.0116466310573741,0.0059680830454453,0.0056785480119287,,,,,[],0,8,8,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/analytics/clean.sh,sash,False,False,2.5174948120256886,0.5714097910095006,1.946085021016188,L3:loop_once;L15:const_cond,3;15,loop_once;const_cond,warning;warning,"[""loop for [a, r, g] in [[Q([V(Normal,False,@,[])])]]; do (Case: [Q([V(Normal,False,arg,[])])], cases[1]) runs only once"", ""condition [[Field(content=SymStr(parts=('[',)), count=WordCount(min=1, max=1)), Field(content=SymStr(parts=('true',)), count=WordCount(min=1, max=1)), Field(content=SymStr(parts=('=',)), count=WordCount(min=1, max=1)), Field(content=SymStr(parts=('true',)), count=WordCount(min=1, max=1)), Field(content=SymStr(parts=(']',)), count=WordCount(min=1, max=1))]] is always true or false""]",2,28,28,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/analytics/execute.sh,sash,False,False,99.254085524939,22.32329186995048,76.93079365498852,L8:cmd_expected_path_state;L10:infinite_loop;L28:const_cond;L28:dead_code,8;10;28;28,cmd_expected_path_state;infinite_loop;const_cond;dead_code,error;error;warning;warning,"[""command 'mkdir' expects paths that are non-files, but one or more of (Field(content=CompletelyArbitrary(s`Frozen(B(Command: [[g, i, t], `, ArbitraryType.APPROXIMATION, state<-4887079858597822709>, pre:None, suf:SymStr(parts=('/analytics', '/outputs')), quoted:True, maybe_empty:True), count=WordCount(min=1, max=1)),) are not"", ""condition for loop While: test: Command: [[[], [V(Normal,False,#,[])], [-, g, t], [0], []]], do: Case: [Q([V(Normal,False,1,[])])], cases[4] never changes, causing an infinite loop"", ""condition [[Field(content=SymStr(parts=('[',)), count=WordCount(min=1, max=1)), Field(content=SymStr(parts=('-z',)), count=WordCount(min=1, max=1)), Field(content=SymStr(parts=('',)), count=WordCount(min=1, max=1)), Field(content=SymStr(parts=(']',)), count=WordCount(min=1, max=1))]] is always true or false"", ""Command: [], ass[[selected_scripts=[Q([V(Normal,False,selected_scripts,[]),  , V(Normal,False,1,[])])]]] is unreachable and will never be executed""]",4,212,212,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/analytics/fetch.sh,sash,True,False,349.17942657205276,48.8192999640014,300.36012660805136,L7:cmd_expected_path_state;L10:loop_once;L83:cmd_expected_path_state,7;10;83,cmd_expected_path_state;loop_once;cmd_expected_path_state,error;warning;error,"[""command 'mkdir' expects paths that are non-files, but one or more of (Field(content=CompletelyArbitrary(s`Frozen(B(Command: [[g, i, t], `, ArbitraryType.APPROXIMATION, state<-4887079858597822709>, pre:None, suf:SymStr(parts=('/analytics', '/inputs')), quoted:True, maybe_empty:True), count=WordCount(min=1, max=1)),) are not"", ""loop for [a, r, g] in [[Q([V(Normal,False,@,[])])]]; do (Case: [Q([V(Normal,False,arg,[])])], cases[2]) runs only once"", ""command 'rm' expects paths that are existant, but one or more of (Field(content=CompletelyArbitrary(s`Frozen(B(Command: [[g, i, t], `, ArbitraryType.APPROXIMATION, state<-4887079858597822709>, pre:None, suf:SymStr(parts=('/analytics', '/inputs', '/pcaps.zip')), quoted:True, maybe_empty:True), count=WordCount(min=1, max=1)),) are not""]",3,194,144,73.97
/users/vagos/resash/benchmarks/_not_integrated/koala/analytics/install.sh,sash,False,False,0.9110784190706908,0.5060252459952608,0.4050531730754301,L29:cmd_expected_path_state,29,cmd_expected_path_state,error,"[""command 'mkdir' expects paths that are non-files, but one or more of (Field(content=CompletelyArbitrary(s`Frozen(B(Command: [[g, i, t], `, ArbitraryType.APPROXIMATION, state<8832284601766154137>, pre:None, suf:SymStr(parts=('/analytics', '/go_install')), quoted:True, maybe_empty:True), count=WordCount(min=1, max=1)),) are not""]",1,72,72,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/analytics/scripts/nginx.sh,sash,False,False,1.7350700589595365,1.2159824969712645,0.5190875619882718,L5:cmd_expected_path_state;L27:word_split;L27:data_loss;L27:data_loss;L27:data_loss;L27:data_loss,5;27;27;27;27;27,cmd_expected_path_state;word_split;data_loss;data_loss;data_loss;data_loss,error;warning;error;error;error;error,"[""command 'mkdir' expects paths that are non-files, but one or more of (Field(content=CompletelyArbitrary(s`Frozen(V(Normal,False,2,[]))`, ArbitraryType.APPROXIMATION, state<-4887079858597822709>, pre:None, suf:None, quoted:False, maybe_empty:True), count=WordCount(min=0, max=inf)),) are not"", ""Frozen(B(Command: [[m, k, t, e, m, p]])) could be split in a dangerous position, leading to unexpected arguments to dangerous commands"", ""command 'rm' deletes [Field(content=CompletelyArbitrary(s`Frozen(B(Command: [[m, k, t, e`, ArbitraryType.APPROXIMATION, state<6152014390443586970>, pre:None, suf:None, quoted:False, maybe_empty:True), count=WordCount(min=0, max=inf))], one of which has not been read, potentially causing loss of data"", ""command 'rm' deletes [Field(content=CompletelyArbitrary(s`Frozen(B(Command: [[m, k, t, e`, ArbitraryType.APPROXIMATION, state<-96300979800719655>, pre:None, suf:None, quoted:False, maybe_empty:True), count=WordCount(min=0, max=inf))], one of which has not been read, potentially causing loss of data"", ""command 'rm' deletes [Field(content=CompletelyArbitrary(s`Frozen(B(Command: [[m, k, t, e`, ArbitraryType.APPROXIMATION, state<1951281755498759312>, pre:None, suf:None, quoted:False, maybe_empty:True), count=WordCount(min=0, max=inf))], one of which has not been read, potentially causing loss of data"", ""command 'rm' deletes [Field(content=CompletelyArbitrary(s`Frozen(B(Command: [[m, k, t, e`, ArbitraryType.APPROXIMATION, state<3775353023535849431>, pre:None, suf:None, quoted:False, maybe_empty:True), count=WordCount(min=0, max=inf))], one of which has not been read, potentially causing loss of data""]",6,60,60,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/analytics/scripts/pcaps.sh,sash,False,False,1.5913268169388175,0.926299529033713,0.6650272879051045,L3:cmd_expected_path_state;L16:word_split;L16:data_loss;L16:data_loss;L16:data_loss;L16:data_loss,3;16;16;16;16;16,cmd_expected_path_state;word_split;data_loss;data_loss;data_loss;data_loss,error;warning;error;error;error;error,"[""command 'mkdir' expects paths that are non-files, but one or more of (Field(content=CompletelyArbitrary(s`Frozen(V(Normal,False,2,[]))`, ArbitraryType.APPROXIMATION, state<-4887079858597822709>, pre:None, suf:None, quoted:False, maybe_empty:True), count=WordCount(min=0, max=inf)),) are not"", ""Frozen(B(Command: [[m, k, t, e, m, p]])) could be split in a dangerous position, leading to unexpected arguments to dangerous commands"", ""command 'rm' deletes [Field(content=CompletelyArbitrary(s`Frozen(B(Command: [[m, k, t, e`, ArbitraryType.APPROXIMATION, state<7782974666398539689>, pre:None, suf:None, quoted:False, maybe_empty:True), count=WordCount(min=0, max=inf))], one of which has not been read, potentially causing loss of data"", ""command 'rm' deletes [Field(content=CompletelyArbitrary(s`Frozen(B(Command: [[m, k, t, e`, ArbitraryType.APPROXIMATION, state<1478866395646100406>, pre:None, suf:None, quoted:False, maybe_empty:True), count=WordCount(min=0, max=inf))], one of which has not been read, potentially causing loss of data"", ""command 'rm' deletes [Field(content=CompletelyArbitrary(s`Frozen(B(Command: [[m, k, t, e`, ArbitraryType.APPROXIMATION, state<2208594174217516352>, pre:None, suf:None, quoted:False, maybe_empty:True), count=WordCount(min=0, max=inf))], one of which has not been read, potentially causing loss of data"", ""command 'rm' deletes [Field(content=CompletelyArbitrary(s`Frozen(B(Command: [[m, k, t, e`, ArbitraryType.APPROXIMATION, state<8343863538156814709>, pre:None, suf:None, quoted:False, maybe_empty:True), count=WordCount(min=0, max=inf))], one of which has not been read, potentially causing loss of data""]",6,42,42,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/analytics/scripts/port-scan.sh,sash,False,False,3.1736638380680233,0.3792091460200026,2.7944546920480207,L12:data_loss;L13:data_loss;L14:data_loss,12;13;14,data_loss;data_loss;data_loss,error;error;error,"[""command '> \""${file1}\""' deletes [Field(content=SymStr(parts=('',)), count=WordCount(min=1, max=1))], one of which has not been read, potentially causing loss of data"", ""command '> \""${file2}\""' deletes [Field(content=SymStr(parts=('',)), count=WordCount(min=1, max=1))], one of which has not been read, potentially causing loss of data"", ""command '> \""${as_popularity}\""' deletes [Field(content=SymStr(parts=('',)), count=WordCount(min=1, max=1))], one of which has not been read, potentially causing loss of data""]",3,24,24,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/analytics/scripts/ray-tracing.sh,sash,False,False,0.3986849160864949,0.1780622029909864,0.2206227130955085,,,,,[],0,18,18,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/analytics/validate.sh,sash,False,False,134.39972606813535,24.3037592980545,110.09596677008084,L7:cmd_expected_path_state;L9:infinite_loop;L30:const_cond;L30:dead_code,7;9;30;30,cmd_expected_path_state;infinite_loop;const_cond;dead_code,error;error;warning;warning,"[""command 'mkdir' expects paths that are non-files, but one or more of (Field(content=CompletelyArbitrary(s`Frozen(B(Command: [[g, i, t], `, ArbitraryType.APPROXIMATION, state<-4887079858597822709>, pre:None, suf:SymStr(parts=('/analytics', '/outputs')), quoted:True, maybe_empty:True), count=WordCount(min=1, max=1)),) are not"", ""condition for loop While: test: Command: [[[], [V(Normal,False,#,[])], [-, g, t], [0], []]], do: Case: [Q([V(Normal,False,1,[])])], cases[5] never changes, causing an infinite loop"", ""condition [[Field(content=SymStr(parts=('[',)), count=WordCount(min=1, max=1)), Field(content=SymStr(parts=('-z',)), count=WordCount(min=1, max=1)), Field(content=SymStr(parts=('',)), count=WordCount(min=1, max=1)), Field(content=SymStr(parts=(']',)), count=WordCount(min=1, max=1))]] is always true or false"", ""Command: [], ass[[selected_scripts=[Q([V(Normal,False,selected_scripts,[]),  , V(Normal,False,1,[])])]]] is unreachable and will never be executed""]",4,176,176,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/bio/clean.sh,sash,False,False,1.7970527030993253,0.3431253030430525,1.4539274000562727,L3:loop_once;L16:const_cond,3;16,loop_once;const_cond,warning;warning,"[""loop for [a, r, g] in [[Q([V(Normal,False,@,[])])]]; do (Case: [Q([V(Normal,False,arg,[])])], cases[1]) runs only once"", ""condition [[Field(content=SymStr(parts=('[',)), count=WordCount(min=1, max=1)), Field(content=SymStr(parts=('true',)), count=WordCount(min=1, max=1)), Field(content=SymStr(parts=('=',)), count=WordCount(min=1, max=1)), Field(content=SymStr(parts=('true',)), count=WordCount(min=1, max=1)), Field(content=SymStr(parts=(']',)), count=WordCount(min=1, max=1))]] is always true or false""]",2,28,28,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/bio/execute.sh,sash,False,False,131.797951704124,77.47727032401599,54.320681380108,L8:infinite_loop;L9:loop_once;L40:const_cond;L40:dead_code,8;9;40;40,infinite_loop;loop_once;const_cond;dead_code,error;warning;warning;warning,"[""condition for loop While: test: Command: [[[], [V(Normal,False,#,[])], [-, g, t], [0], []]], do: Case: [Q([V(Normal,False,1,[])])], cases[4] never changes, causing an infinite loop"", ""loop for [a, r, g] in [[Q([V(Normal,False,@,[])])]]; do (Case: [Q([V(Normal,False,arg,[])])], cases[2]) runs only once"", ""condition [[Field(content=SymStr(parts=('[',)), count=WordCount(min=1, max=1)), Field(content=SymStr(parts=('-z',)), count=WordCount(min=1, max=1)), Field(content=SymStr(parts=('',)), count=WordCount(min=1, max=1)), Field(content=SymStr(parts=(']',)), count=WordCount(min=1, max=1))]] is always true or false"", ""Command: [], ass[[selected_scripts=[Q([V(Normal,False,selected_scripts,[]),  , V(Normal,False,1,[])])]]] is unreachable and will never be executed""]",4,192,192,100.0
/users/vagos/resash/benchmarks/_not_integrated/koala/bio/fetch.sh,sash,True,False,442.0902347579831,133.55332586099394,308.5369088969892,L3:cmd_expected_path_state;L11:loop_once;L86:unbound;L119:unbound,3;11;86;119,cmd_expected_path_state;loop_once;unbound;unbound,error;warning;error;error,"[""command 'cd' expects paths that are directory, but one or more of (Field(content=CompletelyArbitrary(s`Frozen(B(Command: [[r, e, a, l`, ArbitraryType.APPROXIMATION, state<-4887079858597822709>, pre:None, suf:None, quoted:True, maybe_empty:True), count=WordCount(min=1, max=1)),) are not"", ""loop for [a, r, g] in [[Q([V(Normal,False,@,[])])]]; do (Case: [Q([V(Normal,False,arg,[])])], cases[2]) runs only once"", ""no definition found for ${SAMPLE_DIR}"", ""no definition found for ${DATA_DIR}""]",4,390,268,68.62
/users/vagos/resash/benchmarks/_not_integrated/koala/bio/install.sh,sash,True,False,398.50063423998654,98.37276451697107,300.12786972301546,L4:loop_once;L138:cmd_expected_path_state;L141:cmd_expected_path_state;L142:cmd_expected_path_state;L191:cmd_expected_path_state,4;138;141;142;191,loop_once;cmd_expected_path_state;cmd_expected_path_state;cmd_expected_path_state;cmd_expected_path_state,warning;error;error;error;error,"[""loop for [a, r, g] in [[Q([V(Normal,False,@,[])])]]; do (Case: [Q([V(Normal,False,arg,[])])], cases[2]) runs only once"", ""command 'cd' expects paths that are directory, but one or more of (Field(content=SymStr(parts=('/tmp/nanopolish',)), count=WordCount(min=1, max=1)),) are not"", ""command 'cp' expects paths that are directory, but one or more of (Field(content=SymStr(parts=('/usr/local/bin/',)), count=WordCount(min=1, max=1)),) are not"", ""command 'cd' expects paths that are directory, but one or more of (Field(content=SymStr(parts=('/',)), count=WordCount(min=1, max=1)),) are not"", ""command 'cd' expects paths that are directory, but one or more of (Field(content=CompletelyArbitrary(s`Frozen(B(Command: [[g, i, t], `, ArbitraryType.APPROXIMATION, state<6091869878972506482>, pre:None, suf:SymStr(parts=('/bio',)), quoted:True, maybe_empty:True), count=WordCount(min=1, max=1)),) are not""]",5,342,238,69.65
/users/vagos/resash/benchmarks/_not_integrated/koala/bio/scripts/PARAMS.sh,sash,False,False,0.2432591610122472,0.1821356170112267,0.0611235440010204,L13:unbound,13,unbound,error,"[""no definition found for ${SIZE}""]",1,66,66,100.0
